country,year,status,life_expectancy,adult_mortality,measles,under_five_deaths,polio,diphtheria,hiv_aids,gdp_per_capita,thinness_1_19_years,thinness_5_9_years,income_composition_of_resources,schooling,continent
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2003,Developing,59.9,268.0,62233,60,65.0,66.0,0.7,316.7998965,8.3,8.3,0.457,8.5,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2002,Developing,59.3,271.0,10795,63,61.0,62.0,0.7,262.2859481,8.5,8.4,0.462,8.3,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2001,Developing,58.7,276.0,9357,65,6.0,6.0,0.7,278.555732,8.6,8.5,0.456,8.2,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Madagascar,2000,Developing,57.9,283.0,35256,68,58.0,57.0,0.6,245.939659,8.7,8.6,0.0,8.0,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2015,Developing,58.3,365.0,0,38,88.0,88.0,4.8,362.6575444,6.4,6.2,0.473,10.8,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2014,Developing,57.6,377.0,3,40,87.0,91.0,5.1,354.7253961,6.5,6.3,0.466,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2013,Developing,56.7,394.0,1,42,89.0,89.0,6.3,332.922339,6.5,6.4,0.459,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2012,Developing,55.3,42.0,11,46,95.0,96.0,8.3,374.51882,6.6,6.5,0.454,10.7,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2011,Developing,54.1,441.0,26,50,97.0,97.0,11.2,512.125451,6.7,6.6,0.444,10.6,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2010,Developing,52.9,462.0,118712,54,86.0,93.0,13.7,458.8681744,6.8,6.7,0.43,10.2,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2008,Developing,50.0,525.0,20,58,92.0,91.0,16.9,372.842678,7.0,6.9,0.4,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2006,Developing,47.1,587.0,1,61,99.0,99.0,21.1,297.6971211,7.3,7.1,0.377,9.6,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2004,Developing,45.1,615.0,1116,65,94.0,89.0,23.4,274.2256294,7.5,7.4,0.366,10.0,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2001,Developing,43.5,599.0,150,80,86.0,9.0,25.1,146.7615397,7.9,7.7,0.387,10.1,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malawi,2000,Developing,43.1,588.0,304,84,73.0,75.0,25.5,153.2594872,8.0,7.9,0.391,10.7,Africa
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2015,Developing,75.0,123.0,1318,4,99.0,99.0,0.1,9643.644683,7.5,7.3,0.787,13.1,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2014,Developing,74.8,126.0,221,4,97.0,97.0,0.1,11183.96191,7.6,7.4,0.783,13.0,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2013,Developing,74.6,128.0,195,4,97.0,97.0,0.1,1882.27842,7.8,7.6,0.779,12.9,Asia
Malaysia,2012,Developing,74.5,129.0,1868,4,97.0,97.0,0.1,1779.49641,7.9,7.7,0.776,12.9,Asia
Malaysia,2012,Developing,74.5,129.0,1868,4,97.0,97.0,0.1,1779.49641,7.9,7.7,0.776,12.9,Asia
Malaysia,2012,Developing,74.5,129.0,1868,4,97.0,97.0,0.1,1779.49641,7.9,7.7,0.776,12.9,Asia
Malaysia,2012,Developing,74.5,129.0,1868,4,97.0,97.0,0.1,1779.49641,7.9,7.7,0.776,12.9,Asia
Malaysia,2012,Developing,74.5,129.0,1868,4,97.0,97.0,0.1,1779.49641,7.9,7.7,0.776,12.9,Asia
Malaysia,2012,Developing,74.5,129.0,1868,4,97.0,97.0,0.1,1779.49641,7.9,7.7,0.776,12.9,Asia
Malaysia,2012,Developing,74.5,129.0,1868,4,97.0,97.0,0.1,1779.49641,7.9,7.7,0.776,12.9,Asia
